net1,sta1,lat1,lon1,net2,sta2,lat2,lon2,distance_km,shared_days
EC,SALI,-2.1863,-80.991203,EC,PUYO,-1.493,-78.024902,338.5598774508423,371
EC,SALI,-2.1863,-80.991203,CM,TUM,1.823667,-78.726667,512.050794507963,916
EC,SALI,-2.1863,-80.991203,EC,BOSC,-3.1512,-78.495102,297.28612460966104,180
EC,SALI,-2.1863,-80.991203,EC,TULM,0.7161,-77.786903,480.6866637094663,710
YU,SL09,8.9599,-72.6846,CM,SJC,9.896667,-75.1795,292.822346277532,698
YU,SL09,8.9599,-72.6846,YU,NL10,10.6679,-71.4911,230.58463681837839,690
YU,SL09,8.9599,-72.6846,LO,LOBA2,18.0814,-71.0936,1028.7121911493346,567
YU,SL09,8.9599,-72.6846,YU,SL02,7.6943,-71.0365,229.52796826219165,574
YU,SL09,8.9599,-72.6846,YU,GJ03,11.7273,-72.5457,308.0960646867837,688
YU,SL09,8.9599,-72.6846,CM,TUM,1.823667,-78.726667,1037.5264486161236,653
YU,SL09,8.9599,-72.6846,EC,TULM,0.7161,-77.786903,1076.7155863650603,663
YU,SL09,8.9599,-72.6846,VE,BAUV,8.9433,-68.041496,510.0019326673438,688
7B,MM04,-34.0909,-154.12547,7B,MM12,-35.50344,-157.16479,318.86326330229605,342
7B,MM04,-34.0909,-154.12547,7B,NM04,-34.07651,-156.41882,211.20531783357453,363
7B,MM04,-34.0909,-154.12547,7B,SS01,-35.53273,-151.77364,267.9478023363984,366
Z8,310,35.938099,114.070801,X4,GS18,32.865501,104.784698,917.4165712457408,208
Z8,310,35.938099,114.070801,X4,GS01,34.271999,104.242104,912.6622636699631,208
Z8,310,35.938099,114.070801,Z8,373,35.941299,103.562599,945.5689669610902,366
Z8,310,35.938099,114.070801,Z8,365,35.987999,105.131699,804.2639519231438,367
Z8,310,35.938099,114.070801,X4,GS12,34.853199,105.749802,763.5796889807905,196
Z8,310,35.938099,114.070801,IC,XAN,34.03107,108.92321,514.5784327940589,345
Z8,310,35.938099,114.070801,Z8,341,36.0462,109.201599,438.1899135836925,240
Z8,310,35.938099,114.070801,Z8,320,36.0107,112.366096,153.61312518931817,380
Z8,310,35.938099,114.070801,1A,NE48,44.651001,118.269997,1031.8310714077552,208
Z8,310,35.938099,114.070801,1A,NE26,42.306,121.470001,952.5333764238565,208
Z8,310,35.938099,114.070801,XG,SQUAN,40.473,122.138702,866.1240201928499,303
Z8,310,35.938099,114.070801,1A,NE00,39.990002,124.306999,1003.244730015102,170
8B,402,37.397598,111.457901,ZV,MAQU,34.0023,102.046799,929.3214794249006,214
8B,402,37.397598,111.457901,IC,XAN,34.03107,108.92321,438.70052373411204,286
8B,402,37.397598,111.457901,8B,430,32.674801,110.334099,535.0125034760681,289
XB,POP2,47.593006,-79.220634,XB,CHAZ,48.832191,-79.052155,138.35552469304088,132
Z1,LBSA,-16.540899,179.300201,YL,A14W,-20.6658,-178.155304,531.2622548713567,326
Z1,LBSA,-16.540899,179.300201,Z1,VABL,-17.2465,-178.955994,201.4404263351262,305
Z1,LBSA,-16.540899,179.300201,YL,N01W,-19.0243,-175.485504,617.2431565758546,318
Z1,LBSA,-16.540899,179.300201,Z1,VAVP,-18.601999,-173.961395,750.0992643852751,356
Z1,LBSA,-16.540899,179.300201,Z1,MOAL,-18.566299,179.951599,235.56344540355033,345
Y2,KKVN5,-26.343691,152.185039,S1,AUUHS,-35.3589,150.4696,1015.6776680166835,171
Y2,KKVN5,-26.343691,152.185039,S1,AUDCS,-32.2334,148.6278,740.069836636792,172
Y2,KKVN5,-26.343691,152.185039,S1,AUMOU,-24.5752,149.9814,295.98831147541813,141
ZU,NZ21,-39.5005,170.000107,NZ,URZ,-38.259249,177.110894,630.6173250992076,353
ZU,NZ21,-39.5005,170.000107,ZU,NZ22,-44.500599,173.998703,646.5591406953763,350
ZU,NZ21,-39.5005,170.000107,ZU,NZ26,-46.997898,174.498398,909.407077145815,347
ZU,NZ21,-39.5005,170.000107,ZU,NZ18,-41.000198,170.0,166.75903968326966,354
ZU,NZ21,-39.5005,170.000107,ZU,NZ04,-41.999298,165.502396,469.72908905114105,354
ZU,NZ21,-39.5005,170.000107,Y3,CROE,-42.336498,171.398407,336.51079301479103,188
XJ,LN25,-2.5006,35.886398,YQ,VWZM,-11.1753,33.574402,997.7207865618458,95
XJ,LN25,-2.5006,35.886398,1C,NASO,1.17194,36.359058,411.73499200252087,109
8B,430,32.674801,110.334099,ZV,MAQU,34.0023,102.046799,783.6470983843566,258
8B,430,32.674801,110.334099,IC,XAN,34.03107,108.92321,199.7861357479527,417
OZ,BOGA,-35.547,143.57532,S1,AUCAS,-34.2637,135.7219,730.0221024484383,431
OZ,BOGA,-35.547,143.57532,S1,AUROX,-30.5601,136.8971,833.183193612187,449
OZ,BOGA,-35.547,143.57532,OZ,MRAT,-34.62973,137.6256,550.7800393124511,400
OZ,BOGA,-35.547,143.57532,OZ,HKER,-31.7642,138.55251,626.7626999507235,400
OZ,BOGA,-35.547,143.57532,S1,AUJCS,-33.2047,138.6098,524.7824955864188,393
OZ,BOGA,-35.547,143.57532,OZ,ROBE,-37.1472,139.87424,376.1684762558426,393
OZ,BOGA,-35.547,143.57532,OZ,MILD,-34.25915,142.05571,199.2701993206295,400
OZ,BOGA,-35.547,143.57532,OZ,GRASY,-40.08652,144.01093,506.2184223920038,462
OZ,BOGA,-35.547,143.57532,OZ,ROWM,-37.80614,144.29176,259.20053246827985,462
OZ,BOGA,-35.547,143.57532,OZ,MARG,-41.99952,145.55162,737.5978282790911,462
OZ,BOGA,-35.547,143.57532,OZ,CURRY,-41.09589,146.95012,683.500294462451,462
OZ,BOGA,-35.547,143.57532,OZ,DTMM,-36.52813,147.46539,366.3651103164726,462
OZ,BOGA,-35.547,143.57532,S1,AUUHS,-35.3589,150.4696,624.6971414991917,436
OZ,BOGA,-35.547,143.57532,YW,MSWL3,-32.3933,150.92683,762.9547690894187,244
OZ,BOGA,-35.547,143.57532,S1,AUDCS,-32.2334,148.6278,594.1954566734246,462
YP,NE83,46.2132,118.801102,1G,NOP01,41.97177,110.49863,812.9779008011002,378
YP,NE83,46.2132,118.801102,YP,NE81,46.069698,116.634697,167.66610407320593,701
YP,NE83,46.2132,118.801102,YP,NE32,42.670799,117.070099,417.15234723611167,497
YP,NE83,46.2132,118.801102,YP,NEP7,48.1744,118.1474,223.59710122629167,317
YP,NE83,46.2132,118.801102,YP,NE66,45.004101,120.704201,199.96533878634725,686
YP,NE83,46.2132,118.801102,YP,NEA3,47.562302,121.292,241.5071666600209,695
YP,NE83,46.2132,118.801102,YP,NE57,44.122898,123.258499,419.5807013727424,700
YP,NE83,46.2132,118.801102,YP,NEA5,47.648602,124.036697,428.2860367688005,623
YP,NE83,46.2132,118.801102,YP,NE8B,46.207199,126.056297,558.083199622734,687
YP,NE83,46.2132,118.801102,5G,D16,41.745,126.4048,784.8837098125152,140
YP,NE83,46.2132,118.801102,YP,NE7D,45.342098,128.742905,776.5472729781392,592
YP,NE83,46.2132,118.801102,YP,NE6F,45.295898,131.201401,966.4608110953185,635
YP,NE83,46.2132,118.801102,YP,NE5D,44.107601,129.6008,877.7442786558917,464
YP,NE83,46.2132,118.801102,YP,NE9B,46.946201,129.7948,843.482686363015,694
YP,NE83,46.2132,118.801102,YP,NEAB,47.602501,131.668396,988.4145258424527,609
TR,DLPL,15.3325,-61.246799,ZC,HMDR,18.7879,-69.381,945.9945219669798,105
TR,DLPL,15.3325,-61.246799,LO,LOBA2,18.0814,-71.0936,1092.1095097815519,408
TR,DLPL,15.3325,-61.246799,VE,BAUV,8.9433,-68.041496,1024.5300091591023,1023
TR,DLPL,15.3325,-61.246799,ZZ,XSJN,18.9669,-66.213501,664.5821251688877,383
TR,DLPL,15.3325,-61.246799,TR,TOSP,11.2984,-60.535198,455.1295863601568,1539
TR,DLPL,15.3325,-61.246799,WI,SLBI,14.023,-60.974,148.53714884095308,1084
TR,DLPL,15.3325,-61.246799,CU,GRGR,12.13237,-61.65407,358.5469178889198,1789
IM,CY101,34.20406,31.62915,HT,AGG,39.021099,22.336,986.5531941133144,1143
IM,CY101,34.20406,31.62915,KO,DKL,39.0713,26.9053,685.7437944344977,1479
IM,CY101,34.20406,31.62915,HL,ARG,36.213558,28.12122,389.18428453979584,1595
IM,CY101,34.20406,31.62915,GF,TEPE,41.056,28.5147,809.6055409798392,377
IM,CY101,34.20406,31.62915,KO,ELL,36.7483,29.9085,322.9584386319182,1469
IM,CY101,34.20406,31.62915,MP,DHK1,36.8606,42.8665,1058.1439489343286,1072
IM,CY101,34.20406,31.62915,YB,SM05,38.70424,37.21084,706.5445867860192,216
XI,SC09,49.740002,-86.754997,XI,SC04,49.624001,-89.675003,210.46637429037898,811
XI,SC09,49.740002,-86.754997,XI,SN44,46.716999,-93.125999,579.078271793487,860
XI,SC09,49.740002,-86.754997,US,ECSD,43.7337,-96.6141,1003.7694071338565,860
XI,SC09,49.740002,-86.754997,US,GLMI,44.8245,-84.6175,569.8012312101713,747
XI,SC09,49.740002,-86.754997,XI,SC10,49.752998,-83.817001,211.08939876960494,860
XI,SC09,49.740002,-86.754997,PO,MEDO,43.1646,-78.454597,967.8022457781337,813
XI,SC09,49.740002,-86.754997,PO,ACTO,43.6087,-80.062401,851.0556403047156,850
XI,SC09,49.740002,-86.754997,PO,LATQ,47.3835,-72.7819,1059.413600659505,507
8Q,P22,26.902167,-138.673857,8Q,P11,28.19732,-143.482162,495.3820584602744,428
8Q,P22,26.902167,-138.673857,8Q,P03,27.897,-141.755108,323.66052664136083,428
8Q,P22,26.902167,-138.673857,8Q,P09,26.612795,-142.356315,367.02483318382866,428
8Q,P22,26.902167,-138.673857,8Q,P18,25.762145,-143.392715,487.01568514886316,428
8Q,P22,26.902167,-138.673857,8Q,P15,27.844793,-139.753242,149.48480801464865,428
8Q,P22,26.902167,-138.673857,8Q,P13,29.966537,-141.146892,417.79442273127637,428
8Q,P22,26.902167,-138.673857,8Q,P20,29.158303,-137.94284,260.92773911095566,428
NN,RUB,39.051701,-120.1549,7D,J31C,45.551899,-129.672394,1064.0294152197907,259
NN,RUB,39.051701,-120.1549,7D,J53C,47.164299,-127.922302,1099.387896849889,261
NN,RUB,39.051701,-120.1549,X9,BB240,43.427502,-128.355698,840.1380069865137,356
NN,RUB,39.051701,-120.1549,7D,J20B,44.354198,-127.0952,823.7945423104046,241
NN,RUB,39.051701,-120.1549,7D,J36C,45.686501,-127.125198,933.1270439990217,262
NN,RUB,39.051701,-120.1549,7D,G36D,42.4618,-126.8965,682.4632141499151,416
NN,RUB,39.051701,-120.1549,7D,G26B,41.9249,-125.177498,531.3340967651532,323
NN,RUB,39.051701,-120.1549,PQ,LHLYB,48.536332,-123.729633,1092.6477197783936,588
NN,RUB,39.051701,-120.1549,2D,OBS16,34.011398,-124.638397,688.6829553343041,217
NN,RUB,39.051701,-120.1549,PB,B934,39.844501,-123.691399,316.1726820986675,3408
NN,RUB,39.051701,-120.1549,2D,OBS21,34.032799,-122.286301,589.6131564814023,219
NN,RUB,39.051701,-120.1549,UO,RSBO,44.043361,-122.267036,582.1565389756959,1508
NN,RUB,39.051701,-120.1549,UO,TOMA,42.44142,-122.10751,411.2172261842316,305
NN,RUB,39.051701,-120.1549,2D,OBS08,32.654499,-121.342499,719.3235366404537,215
NN,RUB,39.051701,-120.1549,RE,BRBY3,34.582365,-119.980601,497.2099916723728,1263
NN,RUB,39.051701,-120.1549,2D,OBS06,32.777,-119.857803,698.2273714642594,214
NN,RUB,39.051701,-120.1549,BC,PIX,31.5629,-113.4599,1030.068544134425,857
NN,RUB,39.051701,-120.1549,US,MVCO,37.19956,-108.49251,1039.9371406684554,3400
NN,RUB,39.051701,-120.1549,BC,TJX,32.51017,-117.0543,779.1647962946187,1258
NN,RUB,39.051701,-120.1549,X2,CRAT,35.318199,-111.317902,885.531809208179,394
NN,RUB,39.051701,-120.1549,XD,C02,33.070999,-115.560501,782.5476052432487,422
NN,RUB,39.051701,-120.1549,NN,DIX,39.8021,-118.083,196.54133572693718,1279
NN,RUB,39.051701,-120.1549,IE,IRCI,43.515301,-112.033302,840.0995430922266,205
NN,RUB,39.051701,-120.1549,WY,YHR,44.106,-110.0816,1007.7599972470304,1509
NN,RUB,39.051701,-120.1549,IE,BCYI,44.310799,-113.405197,809.4897833401124,3097
NN,RUB,39.051701,-120.1549,US,HAWA,46.3925,-119.5327,817.8339737829394,2806
NN,RUB,39.051701,-120.1549,X7,WA33,46.507801,-117.348701,859.9763805671394,124
NN,RUB,39.051701,-120.1549,MB,HRY,46.711285,-111.831786,1087.4183600652223,3401
XV,HRAU,66.1186,-20.0987,XV,HNJO,65.5626,-24.1531,194.55479160768175,90
RU,ANN,44.881,37.314,KO,DKL,39.0713,26.9053,1074.5185321502581,466
RU,ANN,44.881,37.314,GF,TEPE,41.056,28.5147,832.063910442087,486
RU,ANN,44.881,37.314,KO,ELL,36.7483,29.9085,1097.1956738527595,486
RU,ANN,44.881,37.314,RU,VSLR,43.4612,40.0324,268.17343715012294,474
RU,ANN,44.881,37.314,KO,KARS,40.6152,43.0937,668.7843833902921,486
RU,ANN,44.881,37.314,MP,DHK1,36.8606,42.8665,1006.0338065382894,136
RU,ANN,44.881,37.314,XA,GP03,42.6352,44.6162,637.1071494553921,411
OZ,GRASY,-40.08652,144.01093,S1,AUCAS,-34.2637,135.7219,978.2402969952237,472
OZ,GRASY,-40.08652,144.01093,OZ,MRAT,-34.62973,137.6256,828.1846881968996,436
OZ,GRASY,-40.08652,144.01093,OZ,HKER,-31.7642,138.55251,1047.2717754408704,436
OZ,GRASY,-40.08652,144.01093,S1,AUJCS,-33.2047,138.6098,903.8599993662244,407
OZ,GRASY,-40.08652,144.01093,OZ,ROBE,-37.1472,139.87424,485.68121062359296,429
OZ,GRASY,-40.08652,144.01093,OZ,MILD,-34.25915,142.05571,670.6793085002445,436
OZ,GRASY,-40.08652,144.01093,OZ,ROWM,-37.80614,144.29176,254.7269796512026,503
OZ,GRASY,-40.08652,144.01093,OZ,MARG,-41.99952,145.55162,248.87337762007652,503
OZ,GRASY,-40.08652,144.01093,OZ,CURRY,-41.09589,146.95012,272.3596762912219,503
OZ,GRASY,-40.08652,144.01093,OZ,DTMM,-36.52813,147.46539,497.30959602891335,503
OZ,GRASY,-40.08652,144.01093,S1,AUUHS,-35.3589,150.4696,773.5638243196739,477
OZ,GRASY,-40.08652,144.01093,YW,MSWL3,-32.3933,150.92683,1055.8521273955307,244
OZ,GRASY,-40.08652,144.01093,S1,AUDCS,-32.2334,148.6278,966.2252745220094,503
MH,P0008,-12.008233,-172.023102,G,FUTU,-14.307673,-178.12107,707.977662883026,548
MH,P0008,-12.008233,-172.023102,MH,P0010,-14.043483,-165.862533,704.6703418243485,259
AT,MID,59.427799,-146.338806,XO,WD69,53.782065,-160.34289,1058.9924633497992,412
AT,MID,59.427799,-146.338806,XO,LA32,54.4982,-157.8522,885.4537831766451,462
AT,MID,59.427799,-146.338806,XO,EP23,56.9071,-157.0201,685.285850690206,351
AT,MID,59.427799,-146.338806,XO,WD58,53.906227,-155.035345,810.6851862101532,422
AT,MID,59.427799,-146.338806,XO,WD49,54.399083,-151.89947,652.6500091284968,425
AT,MID,59.427799,-146.338806,XO,WD72,56.257748,-151.81063,478.36878643371074,400
AT,MID,59.427799,-146.338806,AT,SVW2,61.1082,-155.621704,544.3818888469924,3527
AT,MID,59.427799,-146.338806,XO,ET20,58.1304,-154.9716,517.6339229824806,429
AT,MID,59.427799,-146.338806,ZE,HOLG,59.835098,-149.769608,198.0868221184739,117
AT,MID,59.427799,-146.338806,YG,GLN4,61.789501,-147.679596,272.59749741220435,733
AT,MID,59.427799,-146.338806,XF,GOAT,60.136902,-141.453003,284.48998361100155,450
AT,MID,59.427799,-146.338806,EO,KLRS,61.03095,-138.40663,472.45953644805513,516
AT,MID,59.427799,-146.338806,7C,MM26,63.081,-130.1928,950.7698464633245,704
AT,MID,59.427799,-146.338806,XJ,SNOW,56.8922,-132.3526,865.5893065041049,307
AT,MID,59.427799,-146.338806,NY,TGTN,61.5267,-128.27268,1013.4632009452112,1737
AT,MID,59.427799,-146.338806,NY,MAYO,63.59581,-135.89209,720.8464314497228,2095
AT,MID,59.427799,-146.338806,ZQ,ETIP,58.443645,-133.990631,715.8229924166837,130
TM,PRAC,12.472649,99.792871,PS,PSI,2.6938,98.923698,1091.5613536191026,4986
TM,PRAC,12.472649,99.792871,TM,PHRA,18.4989,100.229,671.7153842404906,2249
TM,PRAC,12.472649,99.792871,TM,NONG,18.063498,103.1458,718.1322710484096,3032
TM,PRAC,12.472649,99.792871,TM,PANO,17.147614,104.6122,733.7884446892177,2184
TM,PRAC,12.472649,99.792871,TM,SRDT,14.3948,99.1213,225.73649691299707,3886
TM,PRAC,12.472649,99.792871,TM,CHBT,12.7441,102.3526,279.39920191901393,2412
TM,PRAC,12.472649,99.792871,TM,SKLT,7.175815,100.615686,595.8360524659956,3014
TM,PRAC,12.472649,99.792871,MM,TGI,20.768545,97.034073,968.0652477866386,2860
TM,PRAC,12.472649,99.792871,MM,NGU,21.205721,94.916618,1100.7419055631358,2859
TM,PRAC,12.472649,99.792871,TM,CRAI,20.2289,100.3734,864.6741195479646,4230
TM,PRAC,12.472649,99.792871,MM,KTN,21.2857,99.589798,980.2055076354583,2636
XJ,SBL,54.30431,155.961823,XJ,ESS,55.932159,158.694794,250.89705763573406,127
XJ,SBL,54.30431,155.961823,XJ,APA,52.925709,157.132874,171.64983283503506,163
XJ,SBL,54.30431,155.961823,XJ,PAN,59.094879,159.968002,585.8998064135692,128
XJ,SBL,54.30431,155.961823,XJ,OSO,59.261375,163.084213,700.6740342296845,124
XJ,SBL,54.30431,155.961823,XJ,KGB,56.25845,162.711456,479.2346385709859,90
CY,CBCY,19.73797,-79.758278,CW,CAMR,23.061737,-81.370857,405.5297435049897,2300
CY,CBCY,19.73797,-79.758278,YG,INC37,15.691732,-88.351567,1015.0570585324647,410
CY,CBCY,19.73797,-79.758278,NU,BILN,14.0488,-83.374641,740.3244214915884,2059
CY,CBCY,19.73797,-79.758278,NU,ESPN,12.195,-84.300308,968.9319526303431,2454
CY,CBCY,19.73797,-79.758278,CW,CHIV,19.97648,-76.415131,350.6368388518811,2645
CY,CBCY,19.73797,-79.758278,CU,GRTK,21.511472,-71.13425,918.7458516479677,4303
CY,CBCY,19.73797,-79.758278,ZU,GGIL,19.57,-72.220001,789.5415218566584,108
CY,CBCY,19.73797,-79.758278,ZC,HMDR,18.7879,-69.381,1094.2325790433058,2186
CY,CBCY,19.73797,-79.758278,LO,LOBA2,18.0814,-71.0936,929.7667776792059,815
CY,CBCY,19.73797,-79.758278,JM,NMIA0,18.025,-76.02654,436.36154951500697,236
CY,CBCY,19.73797,-79.758278,CW,CCCC,21.193399,-77.417297,292.67866514028395,2863
VE,ELOV,7.0011,-69.4832,VE,JACV,11.0873,-68.82987,459.992060359273,532
VE,ELOV,7.0011,-69.4832,VE,BAUV,8.9433,-68.041496,268.0346055898384,614
VE,ELOV,7.0011,-69.4832,XT,PNCH,11.2493,-66.5009,574.7106338273217,291
VE,ELOV,7.0011,-69.4832,XT,MHTO,13.9497,-66.490997,838.978424253738,295
VE,ELOV,7.0011,-69.4832,VE,CAIV,7.3262,-66.321602,350.67695130934584,647
VE,ELOV,7.0011,-69.4832,XT,ABPC,9.4608,-64.820702,581.4103398587031,223
VE,ELOV,7.0011,-69.4832,XT,MIPC,10.9455,-64.294403,719.040377307375,187
VE,ELOV,7.0011,-69.4832,VE,RIOV,8.069,-61.814499,853.6340752439309,344
I0,RD179,52.227003,-114.108056,PQ,LHLYB,48.536332,-123.729633,795.1936066982817,369
I0,RD179,52.227003,-114.108056,NV,BACME,48.314654,-126.058199,952.6503391099146,365
I0,RD179,52.227003,-114.108056,UO,RSBO,44.043361,-122.267036,1091.4938123407583,369
I0,RD179,52.227003,-114.108056,WY,YHR,44.106,-110.0816,950.7257159886493,299
I0,RD179,52.227003,-114.108056,IE,BCYI,44.310799,-113.405197,881.7671884093213,369
I0,RD179,52.227003,-114.108056,TD,TD009,52.32058,-116.323372,151.08073469391906,368
I0,RD179,52.227003,-114.108056,MB,HRY,46.711285,-111.831786,634.9086435708872,369
I0,RD179,52.227003,-114.108056,US,DGMT,48.4702,-104.1959,816.9947978523961,306
I0,RD179,52.227003,-114.108056,RV,ASHMA,54.208146,-111.571623,277.539334590938,369
I0,RD179,52.227003,-114.108056,RV,DEDWA,56.644562,-117.389069,534.9319217457684,345
I0,RD179,52.227003,-114.108056,RV,SWHSA,54.899441,-116.751793,344.60233495522425,343
SV,RBDL,14.113,-89.6827,YG,INC37,15.691732,-88.351567,226.43936527605666,190
SV,RBDL,14.113,-89.6827,NU,BILN,14.0488,-83.374641,680.366575216929,206
YH,MTWA,-10.2776,40.194,ZP,MPIK,-11.821,31.4517,969.3277329858906,193
YH,MTWA,-10.2776,40.194,ZP,KASM,-10.2174,31.1401,990.6798036663771,174
YH,MTWA,-10.2776,40.194,ZP,ISOK,-10.1708,32.645699,826.0723044777696,248
YH,MTWA,-10.2776,40.194,YH,WALE,-9.7896,37.917,255.1542936653387,263
7D,J20B,44.354198,-127.0952,X9,BB240,43.427502,-128.355698,144.29073248836906,227
7D,J20B,44.354198,-127.0952,7D,G26B,41.9249,-125.177498,311.7125230134458,232
7D,J20B,44.354198,-127.0952,PB,B934,39.844501,-123.691399,574.6068028433524,243
7D,J20B,44.354198,-127.0952,IE,BCYI,44.310799,-113.405197,1087.6103544146374,240
7D,J20B,44.354198,-127.0952,US,HAWA,46.3925,-119.5327,632.3942242126404,243
ZW,AZCF,33.184074,-97.446251,EP,CHC4,28.667999,-106.035896,960.4315972905817,196
ZW,AZCF,33.184074,-97.446251,US,MVCO,37.19956,-108.49251,1097.6770906945317,274
ZW,AZCF,33.184074,-97.446251,US,AMTX,34.8837,-101.6808,433.50841585873235,274
ZW,AZCF,33.184074,-97.446251,N4,X48A,34.4517,-87.0452,970.7033591488114,274
ZW,AZCF,33.184074,-97.446251,N4,237B,32.001499,-95.808403,202.0716248413495,268
ZW,AZCF,33.184074,-97.446251,N4,Z38B,33.2599,-94.9852,229.07859043913453,256
ZW,AZCF,33.184074,-97.446251,KY,LLKY,36.92159,-88.096558,946.5070147894079,216
ZW,AZCF,33.184074,-97.446251,N4,R40B,38.2909,-92.2684,735.1484106282262,233
ZW,AZCF,33.184074,-97.446251,NM,SCMO,38.761799,-90.641296,871.0646011044607,221
ZW,AZCF,33.184074,-97.446251,N4,N41A,40.7077,-90.8552,1020.5367913392506,274
ZW,AZCF,33.184074,-97.446251,GS,DEC08,39.861045,-88.924888,1062.5114288015689,274
ZP,KASM,-10.2174,31.1401,ZP,KAMZ,-14.7948,24.804399,855.4526292715509,165
ZP,KASM,-10.2174,31.1401,AF,KTWE,-12.814,28.209,430.5075691417213,253
ZP,KASM,-10.2174,31.1401,ZP,MKUS,-13.6035,29.379101,422.44930694676026,111
ZP,KASM,-10.2174,31.1401,ZP,MPIK,-11.821,31.4517,181.52655547608114,206
ZP,KASM,-10.2174,31.1401,AF,LBB,-11.631,27.485001,428.89207837081113,99
ZP,KASM,-10.2174,31.1401,ZP,MWEN,-10.0582,28.7017,267.49056132194374,139
ZP,KASM,-10.2174,31.1401,ZP,ISOK,-10.1708,32.645699,164.85366035602544,258
ZP,KASM,-10.2174,31.1401,YH,WALE,-9.7896,37.917,743.609829718748,209
XM,ASB13,-35.20574,-67.67386,XM,ASB11,-37.8946,-63.8453,454.1819152276692,472
XM,ASB13,-35.20574,-67.67386,XM,ASB19,-36.2284,-65.4205,233.04908826618396,362
XM,ASB13,-35.20574,-67.67386,C1,LL02,-43.19055,-71.84838,957.6373083778519,613
XM,ASB13,-35.20574,-67.67386,GT,PLCA,-40.73277,-70.55083,664.2018552752418,635
XM,ASB13,-35.20574,-67.67386,C1,LR04,-39.88019,-73.425822,725.8585021846786,642
XM,ASB13,-35.20574,-67.67386,XM,ASB20,-35.8086,-63.9305,345.38335261165867,471
XM,ASB13,-35.20574,-67.67386,XM,ASB04,-35.77723,-69.39981,168.68324623358353,615
XM,ASB13,-35.20574,-67.67386,XM,ASB22,-33.66389,-67.46128,172.55088368047606,638
XM,ASB13,-35.20574,-67.67386,C1,AC02,-26.835517,-69.129067,940.9631047405354,264
XM,ASB13,-35.20574,-67.67386,XM,ANB09,-25.4413,-66.2624,1094.1356871453875,347
XM,ASB13,-35.20574,-67.67386,XM,ANB20,-26.7962,-65.316,961.6259585662555,633
M8,WATNG,-30.73225,118.19848,M8,AU41,-28.0108,120.9861,405.60010941911804,165
M8,WATNG,-30.73225,118.19848,S1,AUMAZ,-32.0069,116.0384,249.2828939956851,459
M8,WATNG,-30.73225,118.19848,M8,AY52,-33.46036,123.00861,545.1741170972899,166
M8,WATNG,-30.73225,118.19848,S1,AUBUS,-33.6601,115.3828,419.70184606824876,565
M8,WATNG,-30.73225,118.19848,S1,AUALB,-34.9995,117.9046,475.28958365991366,543
M8,WATNG,-30.73225,118.19848,M8,MUKOZ,-26.7575,114.6094,563.624829306659,170
Y5,DOR,54.220001,-108.57,Y5,PER,53.68,-116.040001,492.25419839222525,456
Y5,DOR,54.220001,-108.57,MB,HRY,46.711285,-111.831786,866.0205116710857,446
Y5,DOR,54.220001,-108.57,US,DGMT,48.4702,-104.1959,707.529138455409,428
Y5,DOR,54.220001,-108.57,Y5,FMC,56.650002,-111.5,327.31294875548843,451
EC,PUYO,-1.493,-78.024902,EC,MILO,-2.1848,-79.5557,186.71134363050757,652
EC,PUYO,-1.493,-78.024902,3C,NW09,6.289741,-74.985709,928.8438309717275,343
EC,PUYO,-1.493,-78.024902,3C,SL09,4.380633,-74.023873,790.0611123144895,631
EC,PUYO,-1.493,-78.024902,CM,TUM,1.823667,-78.726667,376.9597267158146,2322
EC,PUYO,-1.493,-78.024902,EC,BOSC,-3.1512,-78.495102,191.64099804097373,440
EC,PUYO,-1.493,-78.024902,EC,TULM,0.7161,-77.786903,247.0622744592502,3205
NR,NE83,24.730881,-107.739326,NR,NE74,28.007509,-114.013802,723.346946649247,1160
NR,NE83,24.730881,-107.739326,ZL,N06,27.174299,-111.153603,436.2480001167742,127
NR,NE83,24.730881,-107.739326,NR,NE78,24.398199,-111.10643,342.5135754700463,200
NR,NE83,24.730881,-107.739326,NR,NE82,26.915661,-109.230843,285.13214394924114,1208
NR,NE83,24.730881,-107.739326,ZL,S05,23.347799,-108.094299,157.95977863953587,124
NR,NE83,24.730881,-107.739326,XF,MA36,19.3594,-104.893204,665.3540567125154,350
NR,NE83,24.730881,-107.739326,XF,MA40,20.219801,-103.942001,635.3892117432881,339
NR,NE83,24.730881,-107.739326,XF,MA28,20.1786,-102.597,731.599273382826,350
NR,NE83,24.730881,-107.739326,TO,MULU,19.4368,-99.129601,1064.1795025342944,344
YP,NE7D,45.342098,128.742905,YP,NE81,46.069698,116.634697,942.7820093645206,594
YP,NE7D,45.342098,128.742905,YP,NE32,42.670799,117.070099,978.6365182314655,389
